beat_idx,r_sample_100hz,qrson_sample_100hz,tpeak_sample_100hz,toff_sample_100hz,t_s,t_rel_peak_s,phase,rr_ms,qt_ms,tamp_mv,rr_ms_smooth,qt_ms_smooth,tamp_mv_smooth
850,56870,56867,56892,56894,568.7,-31.3,exercise,434,276,0.22863,435.27,293.65,0.3327
851,56913,56910,56936,56941,569.13,-30.87,exercise,430,310,0.37184,435.17,292.9,0.33811
852,56956,56953,56978,56981,569.562,-30.438,exercise,432,280,0.32456,434.93,292.75,0.33811
853,57000,56996,57022,57026,570.002,-29.998,exercise,440,296,0.17228,434.54,293.65,0.34153
854,57044,57041,57065,57069,570.436,-29.564,exercise,434,280,0.45894,434.2,293.13,0.34326
855,57087,57084,57110,57113,570.872,-29.128,exercise,436,288,NaN,434.05,292.51,0.34589
856,57130,57127,57153,57154,571.304,-28.696,exercise,432,272,NaN,434,293.74,0.34237
857,57173,57170,57196,57199,571.734,-28.266,exercise,430,284,0.21234,433.76,293.74,0.34628
858,57217,57213,57242,57245,572.166,-27.834,exercise,432,314,0.24698,433.37,293.49,0.34165
859,57260,57257,57283,57288,572.602,-27.398,exercise,436,306,0.30706,433.07,293.13,0.34312
860,57304,57301,57326,57329,573.038,-26.962,exercise,436,286,0.34286,431.27,292.56,0.34931
861,57347,57343,57369,57372,573.47,-26.53,exercise,432,294,NaN,432.59,292.15,0.34888
862,57390,57387,57412,57416,573.9,-26.1,exercise,430,290,NaN,432.54,291.69,0.34888
863,57433,57430,57456,57459,574.33,-25.67,exercise,430,298,NaN,432.44,291.79,0.34558
864,57476,57472,57498,57502,574.762,-25.238,exercise,432,294,0.3965,432.15,292.21,0.34422
865,57519,57515,57540,57545,575.194,-24.806,exercise,432,300,0.37502,432,292.53,0.34422
866,57563,57559,57585,57589,575.626,-24.374,exercise,432,302,0.25258,431.85,292.16,0.33714
867,57605,57602,57627,57630,576.054,-23.946,exercise,428,276,0.35216,431.71,292.05,0.32946
868,57648,57645,57670,57675,576.482,-23.518,exercise,428,298,0.47504,431.61,292.31,0.3255
869,57692,57689,57714,57718,576.918,-23.082,exercise,436,294,NaN,431.32,291.74,0.32841
870,57735,57732,57757,57763,577.348,-22.652,exercise,430,310,0.35678,430.98,291.95,0.32841
871,57778,57775,57800,57801,577.78,-22.22,exercise,432,268,0.35143,430.83,292.56,0.3261
872,57821,57817,57843,57846,578.208,-21.792,exercise,428,292,NaN,430.83,292.36,0.32427
873,57864,57860,57885,57891,578.636,-21.364,exercise,428,312,0.40928,430.73,292.36,0.32874
874,57906,57904,57928,57928,579.064,-20.936,exercise,428,NaN,NaN,430.34,292.21,0.33271
875,57950,57946,57971,57974,579.496,-20.504,exercise,432,282,0.4334,430.15,291.9,0.32745
876,57993,57990,58014,58022,579.928,-20.072,exercise,432,320,0.34295,429.95,291.9,0.32745
877,58036,58032,58058,58062,580.356,-19.644,exercise,428,300,NaN,429.85,292.05,0.32745
878,58078,58075,58100,58103,580.78,-19.22,exercise,424,284,NaN,429.85,292,0.33266
879,58121,58117,58144,58147,581.208,-18.792,exercise,428,292,0.46149,429.66,291.28,0.34144
880,58158,58155,58180,58182,581.576,-18.424,exercise,368,272,0.39488,429.37,291.54,0.34293
881,58207,58203,58228,58231,582.066,-17.934,exercise,490,278,0.46832,429.17,291.9,0.3381
882,58250,58247,58273,58276,582.5,-17.5,exercise,434,290,NaN,429.07,291.08,0.33806
883,58293,58289,58314,58330,582.926,-17.074,exercise,434,NaN,NaN,428.98,290.72,0.33806
884,58335,58332,58359,58362,583.354,-16.646,exercise,428,298,0.2389,428.83,290.62,0.34017
885,58379,58374,58400,58402,583.786,-16.214,exercise,432,280,NaN,428.59,290.36,0.3342
886,58422,58417,58446,58448,584.216,-15.784,exercise,430,302,0.20437,428.39,290.26,0.3325
887,58465,58461,58487,58489,584.646,-15.354,exercise,430,284,0.13755,428.24,290,0.33598
888,58508,58504,58530,58534,585.078,-14.922,exercise,432,302,0.22253,428.29,290.97,0.32956
889,58550,58547,58572,58577,585.504,-14.496,exercise,426,300,NaN,428.29,290.36,0.3294
890,58593,58589,58613,58617,585.928,-14.072,exercise,424,282,NaN,428.1,290.05,0.32346
891,58636,58632,58657,58662,586.356,-13.644,exercise,428,300,0.16861,427.95,289.44,0.32043
892,58679,58675,58702,58705,586.786,-13.214,exercise,430,302,NaN,427.85,290.21,0.31363
893,58721,58718,58744,58746,587.214,-12.786,exercise,428,280,0.43623,427.85,290.15,0.31363
894,58764,58760,58786,58789,587.638,-12.362,exercise,424,290,0.27151,427.76,289.44,0.30947
895,58806,58803,58826,58830,588.064,-11.936,exercise,426,268,NaN,427.66,289.35,0.31034
896,58849,58845,58873,58874,588.492,-11.508,exercise,428,288,NaN,427.46,289.65,0.29885
897,58892,58889,58914,58917,588.92,-11.08,exercise,428,278,NaN,427.37,288.35,0.29963
898,58935,58930,58956,58959,589.35,-10.65,exercise,430,282,0.33744,427.37,287.45,0.29963
899,58977,58974,59001,59003,589.774,-10.226,exercise,424,286,0.45766,427.41,287.85,0.30167
900,59020,59015,59042,59047,590.198,-9.802,exercise,424,316,NaN,427.37,287.74,0.29502
901,59063,59059,59086,59089,590.626,-9.374,exercise,428,300,0.23177,428.83,288.41,0.28916
902,59105,59102,59127,59129,591.054,-8.946,exercise,428,262,0.33717,427.27,288.97,0.28373
903,59148,59144,59169,59172,591.48,-8.52,exercise,426,276,NaN,427.12,288.62,0.28373
904,59190,59187,59213,59216,591.904,-8.096,exercise,424,294,0.39059,426.98,289.3,0.29002
905,59233,59229,59254,59257,592.326,-7.674,exercise,422,284,0.24742,426.93,288.95,0.29384
906,59275,59271,59296,59301,592.75,-7.25,exercise,424,296,NaN,426.68,288.9,0.29854
907,59318,59315,59339,59344,593.176,-6.824,exercise,426,292,NaN,426.54,288.4,0.30196
908,59361,59357,59385,59388,593.606,-6.394,exercise,430,314,0.20448,426.49,288.7,0.30854
909,59403,59399,59424,59427,594.034,-5.966,exercise,428,274,0.47138,426.44,288.4,0.31542
910,59446,59442,59468,59470,594.462,-5.538,exercise,428,282,0.1869,426.44,288.15,0.31055
911,59489,59485,59509,59513,594.886,-5.114,exercise,424,286,0.28413,426.39,288.2,0.31055
912,59531,59527,59554,59557,595.314,-4.686,exercise,428,298,0.18808,426.34,288.45,0.31623
913,59574,59570,59598,59599,595.742,-4.258,exercise,428,290,NaN,426.24,288.25,0.32166
914,59617,59613,59639,59641,596.166,-3.834,exercise,424,284,NaN,426.24,288.5,0.32437
915,59659,59655,59680,59684,596.59,-3.41,exercise,424,286,0.33039,426.29,288.7,0.32978
916,59701,59698,59723,59727,597.014,-2.986,exercise,424,294,0.15777,426.2,289.45,0.33314
917,59744,59741,59765,59768,597.442,-2.558,exercise,428,268,0.36162,426.2,289.85,0.33314
918,59787,59783,59808,59810,597.87,-2.13,exercise,428,264,NaN,426.1,289.6,0.33456
919,59830,59826,59853,59856,598.296,-1.704,exercise,426,300,0.35071,426.15,289.7,0.3344
920,59872,59869,59894,59910,598.718,-1.282,exercise,426,NaN,NaN,426.2,289.4,0.32801
921,59915,59911,59939,59940,599.146,-0.854,exercise,428,298,0.25434,426.2,288.3,0.32801
922,59957,59953,59979,59983,599.572,-0.428,exercise,426,300,0.33791,426.1,288.3,0.33417
923,60000,59996,60022,60024,600,0,exercise,428,276,NaN,426.05,288.9,0.3397
924,60043,60040,60065,60071,600.428,0.428,recovery,428,316,0.44095,426.15,288.5,0.3427
925,60085,60082,60106,60110,600.854,0.854,recovery,426,284,0.33448,426.29,288.25,0.34099
926,60128,60124,60151,60152,601.276,1.276,recovery,422,278,0.41612,426.49,287.75,0.33897
927,60170,60167,60192,60195,601.7,1.7,recovery,424,282,0.29325,426.63,287.8,0.33897
928,60213,60209,60235,60238,602.128,2.128,recovery,428,296,NaN,426.73,287.85,0.33424
929,60256,60252,60277,60281,602.558,2.558,recovery,430,290,0.39459,426.73,287.3,0.33887
930,60298,60295,60320,60324,602.984,2.984,recovery,426,290,0.18881,426.93,286.9,0.33396
931,60341,60337,60363,60366,603.406,3.406,recovery,422,284,NaN,426.98,287.05,0.34424
932,60383,60380,60406,60411,603.832,3.832,recovery,426,310,NaN,427.12,286.95,0.34311
933,60426,60423,60447,60452,604.258,4.258,recovery,426,294,0.45754,427.17,287.7,0.34907
934,60469,60465,60493,60494,604.686,4.686,recovery,428,290,0.50659,427.17,287.35,0.35004
935,60511,60508,60532,60538,605.112,5.112,recovery,426,298,0.41225,427.51,287.4,0.35582
936,60553,60550,60576,60580,605.534,5.534,recovery,422,298,0.4205,427.8,287.5,0.35676
937,60596,60593,60620,60624,605.962,5.962,recovery,428,304,NaN,428,287.1,0.35714
938,60639,60635,60659,60662,606.386,6.386,recovery,424,268,0.37276,428.05,287.55,0.35667
939,60682,60679,60703,60707,606.818,6.818,recovery,432,286,0.3329,428.1,288.75,0.35028
940,60724,60721,60745,60749,607.244,7.244,recovery,426,274,0.27888,428.29,288.3,0.34409
941,60767,60763,60788,60790,607.668,7.668,recovery,424,272,NaN,428.54,288.44,0.34612
942,60809,60806,60831,60836,608.092,8.092,recovery,424,300,0.40421,428.59,288.78,0.3494
943,60852,60849,60874,60877,608.518,8.518,recovery,426,286,0.49208,428.68,288.63,0.34982
944,60895,60892,60916,60918,608.948,8.948,recovery,430,260,0.42654,428.68,289.27,0.34982
